\INPUT_FILE = /exodata/ETSS-prep/KELT/doN02/raw/KELT_N02_lc_000063_V01_east_raw.dat
\INPUT_TYPE = "RAW"
\START_DATE = "Thu Oct 26, 04:44:09 2006"               
\STOP_DATE = "Mon Nov 24, 04:44:47 2008"               
\fixlen = T
\NUMRECORDS = 1792     
\
\ This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu 
\ Thu Feb 25, 17:07:21 2016
\ Documentation for the KELT Survey dataset can be found at http://exoplanetarchive.ipac.caltech.edu/docs/KELT.html
\
|          TIME|     MAG|MAG_ERR|
|          real|    real|   real|
|             d|     mag|    mag|
|          null|    null|   null|
 2454034.697330 14.40022 0.01321 
 2454034.701953 14.40559 0.01176 
 2454034.706575 14.40516 0.01341 
 2454034.711195 14.41270 0.01192 
 2454034.715816 14.41601 0.01156 
 2454034.721280 14.42122 0.01236 
 2454034.726743 14.42379 0.01075 
 2454034.728931 14.41232 0.01096 
 2454034.733552 14.41473 0.01106 
 2454034.738171 14.40699 0.01098 
 2454034.742791 14.42151 0.01088 
 2454034.747412 14.40826 0.01236 
 2454034.752032 14.40128 0.01029 
 2454034.756652 14.41626 0.01450 
 2454034.761271 14.40071 0.01055 
 2454034.765892 14.40012 0.01113 
 2454034.770512 14.41252 0.01057 
 2454034.775132 14.42238 0.01072 
 2454034.788988 14.41182 0.01135 
 2454034.793608 14.42581 0.01022 
 2454035.691028 14.39337 0.01219 
 2454035.695648 14.39459 0.01248 
 2454035.700270 14.40083 0.01214 
 2454035.704890 14.41135 0.01222 
 2454035.709512 14.40354 0.01210 
 2454035.714132 14.40792 0.01180 
 2454035.719593 14.40063 0.01160 
 2454035.721781 14.39992 0.01125 
 2454035.726402 14.39336 0.01147 
 2454035.731024 14.39467 0.01132 
 2454035.735647 14.38360 0.01133 
 2454035.740269 14.41896 0.01111 
 2454035.744889 14.41216 0.01098 
 2454035.749509 14.41492 0.01064 
 2454035.754130 14.41892 0.01098 
 2454035.758752 14.40362 0.01066 
 2454035.763372 14.40957 0.01087 
 2454035.767992 14.40462 0.01068 
 2454035.772612 14.42192 0.01070 
 2454035.777233 14.40287 0.01069 
 2454035.781854 14.40857 0.01056 
 2454035.786476 14.40558 0.01056 
 2454035.791096 14.40148 0.01040 
 2454036.691428 14.41363 0.01278 
 2454036.696047 14.42180 0.01187 
 2454036.700668 14.42180 0.01176 
 2454036.705288 14.37721 0.01243 
 2454036.709908 14.42104 0.01148 
 2454036.715372 14.41170 0.01160 
 2454036.720834 14.40607 0.01179 
 2454036.723022 14.41184 0.01171 
 2454036.727641 14.39109 0.01125 
 2454036.732260 14.39540 0.01174 
 2454036.736880 14.40297 0.01139 
 2454036.741499 14.41578 0.01113 
 2454036.746121 14.41320 0.01113 
 2454036.750741 14.40713 0.01068 
 2454036.755361 14.40809 0.01207 
 2454036.759981 14.40226 0.01124 
 2454036.764603 14.41866 0.01116 
 2454036.769224 14.41555 0.01121 
 2454036.773844 14.41497 0.01082 
 2454036.778464 14.39302 0.01209 
 2454036.783085 14.39335 0.01117 
 2454036.787706 14.40684 0.01090 
 2454037.685167 14.40526 0.01160 
 2454037.689788 14.41168 0.01159 
 2454037.694408 14.41906 0.01087 
 2454037.699029 14.46804 0.01532 
 2454037.703650 14.40338 0.00994 
 2454037.708272 14.40504 0.01096 
 2454037.713737 14.40433 0.01110 
 2454037.715925 14.39827 0.01080 
 2454037.720546 14.40820 0.01076 
 2454037.725167 14.42037 0.01063 
 2454037.729789 14.40390 0.01051 
 2454037.734411 14.44333 0.01007 
 2454037.739033 14.41605 0.00999 
 2454037.743653 14.41836 0.00984 
 2454037.748274 14.39841 0.01009 
 2454037.752895 14.39858 0.00990 
 2454037.757517 14.41349 0.00986 
 2454037.762139 14.40595 0.00971 
 2454037.766760 14.40421 0.00962 
 2454037.771381 14.40305 0.00957 
 2454037.776002 14.41510 0.00972 
 2454037.780624 14.41087 0.00956 
 2454037.785245 14.40922 0.00965 
 2454038.735588 14.40805 0.01056 
 2454038.740209 14.40775 0.01088 
 2454038.758691 14.39038 0.01012 
 2454038.767932 14.38544 0.00649 
 2454038.772554 14.40967 0.00985 
 2454038.777175 14.41192 0.00883 
 2454038.781796 14.42076 0.00740 
 2454039.676434 14.42947 0.01412 
 2454039.681054 14.40533 0.01413 
 2454039.685675 14.39888 0.01402 
 2454039.690296 14.39475 0.01403 
