\INPUT_FILE = /exodata/ETSS-prep/KELT/doN02/raw/KELT_N02_lc_009012_V01_west_tfa.dat
\INPUT_TYPE = "RAW"
\START_DATE = "Fri Oct 27, 07:06:26 2006"               
\STOP_DATE = "Mon Nov 24, 09:34:38 2008"               
\fixlen = T
\NUMRECORDS = 597      
\
\ This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu 
\ Thu Feb 25, 17:07:57 2016
\ Documentation for the KELT Survey dataset can be found at http://exoplanetarchive.ipac.caltech.edu/docs/KELT.html
\
|          TIME|     MAG|MAG_ERR|
|          real|    real|   real|
|             d|     mag|    mag|
|          null|    null|   null|
 2454035.796138 14.62996 0.01329 
 2454035.801601 14.63652 0.01173 
 2454036.792748 14.61806 0.01361 
 2454036.798212 14.62472 0.01195 
 2454036.803677 14.63065 0.01116 
 2454037.790288 14.64526 0.01215 
 2454037.795751 14.63112 0.01088 
 2454037.801215 14.63712 0.01097 
 2454038.786837 14.65163 0.01173 
 2454038.792301 14.63170 0.01072 
 2454038.797767 14.62728 0.01102 
 2454039.786156 14.62709 0.01432 
 2454040.782391 14.63965 0.01743 
 2454048.758326 14.62054 0.01693 
 2454048.769051 14.63238 0.01555 
 2454048.774412 14.63739 0.01541 
 2454048.779774 14.62509 0.01623 
 2454050.753257 14.62119 0.01535 
 2454050.758623 14.65762 0.01362 
 2454050.763985 14.63642 0.01399 
 2454050.769353 14.63949 0.01299 
 2454052.749244 14.62981 0.01415 
 2454052.754611 14.63576 0.01243 
 2454052.759974 14.63106 0.01249 
 2454052.765340 14.62923 0.01198 
 2454052.770701 14.64141 0.01194 
 2454053.747612 14.64531 0.01245 
 2454053.758345 14.60767 0.01108 
 2454053.763714 14.61974 0.01090 
 2454053.769083 14.63824 0.01094 
 2454054.744176 14.65134 0.01213 
 2454054.754916 14.62766 0.01098 
 2454054.760287 14.63880 0.01145 
 2454054.765656 14.61556 0.01097 
 2454055.738458 14.63012 0.01243 
 2454055.749196 14.64198 0.01095 
 2454055.754566 14.62242 0.01129 
 2454055.759929 14.63342 0.01117 
 2454055.765298 14.63300 0.01106 
 2454056.739140 14.63996 0.01297 
 2454056.744508 14.63430 0.01150 
 2454056.749872 14.65034 0.01163 
 2454056.755241 14.62993 0.01185 
 2454056.760609 14.64332 0.01101 
 2454057.734189 14.65407 0.01354 
 2454057.744929 14.61865 0.01219 
 2454057.750291 14.62535 0.01243 
 2454057.755659 14.62140 0.01221 
 2454057.761029 14.63348 0.01213 
 2454058.733748 14.61720 0.01262 
 2454058.744484 14.63093 0.01191 
 2454058.749848 14.63436 0.01075 
 2454058.755216 14.62675 0.01166 
 2454059.730258 14.63787 0.01187 
 2454059.735624 14.63342 0.01111 
 2454059.740993 14.64116 0.01074 
 2454059.746355 14.63436 0.01155 
 2454059.751725 14.63082 0.01134 
